Filename,Variable name,Units,Variable reference,Index type key,Variable type key,Keyed value
HVACVariableRefrigerantFlow.cc,"Zone VRF Air Terminal Total Cooling Rate""",,OutputProcessor::Unit::W,VRFTU(VRFNum).TotalCoolingRate,"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"Zone VRF Air Terminal Sensible Cooling Rate""",,OutputProcessor::Unit::W,VRFTU(VRFNum).SensibleCoolingRate,"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"Zone VRF Air Terminal Latent Cooling Rate""",,OutputProcessor::Unit::W,VRFTU(VRFNum).LatentCoolingRate,"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"Zone VRF Air Terminal Total Cooling Energy""",,OutputProcessor::Unit::J,VRFTU(VRFNum).TotalCoolingEnergy,"""System""","""Sum"""
HVACVariableRefrigerantFlow.cc,"Zone VRF Air Terminal Sensible Cooling Energy""",,OutputProcessor::Unit::J,VRFTU(VRFNum).SensibleCoolingEnergy,"""System""","""Sum"""
HVACVariableRefrigerantFlow.cc,"Zone VRF Air Terminal Latent Cooling Energy""",,OutputProcessor::Unit::J,VRFTU(VRFNum).LatentCoolingEnergy,"""System""","""Sum"""
HVACVariableRefrigerantFlow.cc,"Zone VRF Air Terminal Heating Electric Power""",,OutputProcessor::Unit::W,VRFTU(VRFNum).ParasiticHeatElecPower,"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"Zone VRF Air Terminal Heating Electric Energy""",,OutputProcessor::Unit::J,VRFTU(VRFNum).ParasiticElecHeatConsumption,"""System""","""Sum"""
HVACVariableRefrigerantFlow.cc,"Zone VRF Air Terminal Total Heating Rate""",,OutputProcessor::Unit::W,VRFTU(VRFNum).TotalHeatingRate,"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"Zone VRF Air Terminal Sensible Heating Rate""",,OutputProcessor::Unit::W,VRFTU(VRFNum).SensibleHeatingRate,"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"Zone VRF Air Terminal Latent Heating Rate""",,OutputProcessor::Unit::W,VRFTU(VRFNum).LatentHeatingRate,"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"Zone VRF Air Terminal Total Heating Energy""",,OutputProcessor::Unit::J,VRFTU(VRFNum).TotalHeatingEnergy,"""System""","""Sum"""
HVACVariableRefrigerantFlow.cc,"Zone VRF Air Terminal Sensible Heating Energy""",,OutputProcessor::Unit::J,VRFTU(VRFNum).SensibleHeatingEnergy,"""System""","""Sum"""
HVACVariableRefrigerantFlow.cc,"Zone VRF Air Terminal Latent Heating Energy""",,OutputProcessor::Unit::J,VRFTU(VRFNum).LatentHeatingEnergy,"""System""","""Sum"""
HVACVariableRefrigerantFlow.cc,"Zone VRF Air Terminal Fan Availability Status""",,OutputProcessor::Unit::None,VRFTU(VRFNum).AvailStatus,"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"VRF Heat Pump Total Cooling Rate""",,OutputProcessor::Unit::W,VRF(NumCond).TotalCoolingCapacity,"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"VRF Heat Pump Total Heating Rate""",,OutputProcessor::Unit::W,VRF(NumCond).TotalHeatingCapacity,"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"VRF Heat Pump Cooling Electric Power""",,OutputProcessor::Unit::W,VRF(NumCond).ElecCoolingPower,"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"VRF Heat Pump Cooling Electric Energy""",,OutputProcessor::Unit::J,VRF(NumCond).CoolElecConsumption,"""System""","""Sum"""
HVACVariableRefrigerantFlow.cc,"VRF Heat Pump Cooling "" + cValidFuelTypes(VRF(NumCond).FuelType) + "" Rate""",,OutputProcessor::Unit::W,VRF(NumCond).ElecCoolingPower,"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"VRF Heat Pump Cooling "" + cValidFuelTypes(VRF(NumCond).FuelType) + "" Energy""",,OutputProcessor::Unit::J,VRF(NumCond).CoolElecConsumption,"""System""","""Sum"""
HVACVariableRefrigerantFlow.cc,"VRF Heat Pump Heating Electric Power""",,OutputProcessor::Unit::W,VRF(NumCond).ElecHeatingPower,"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"VRF Heat Pump Heating Electric Energy""",,OutputProcessor::Unit::J,VRF(NumCond).HeatElecConsumption,"""System""","""Sum"""
HVACVariableRefrigerantFlow.cc,"VRF Heat Pump Heating "" + cValidFuelTypes(VRF(NumCond).FuelType) + "" Rate""",,OutputProcessor::Unit::W,VRF(NumCond).ElecHeatingPower,"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"VRF Heat Pump Heating "" + cValidFuelTypes(VRF(NumCond).FuelType) + "" Energy""",,OutputProcessor::Unit::J,VRF(NumCond).HeatElecConsumption,"""System""","""Sum"""
HVACVariableRefrigerantFlow.cc,"""VRF Heat Pump Cooling COP""",,OutputProcessor::Unit::None,VRF(NumCond).OperatingCoolingCOP,"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"""VRF Heat Pump Heating COP""",,OutputProcessor::Unit::None,VRF(NumCond).OperatingHeatingCOP,"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"VRF Heat Pump COP""",,OutputProcessor::Unit::None,VRF(NumCond).OperatingCOP,"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"""VRF Heat Pump Compressor Electric Power""",,OutputProcessor::Unit::W,VRF(NumCond).Ncomp,"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"VRF Heat Pump Outdoor Unit Fan Power""",,OutputProcessor::Unit::W,VRF(NumCond).OUFanPower,"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"VRF Heat Pump Compressor Rotating Speed""",,OutputProcessor::Unit::rev_min,VRF(NumCond).CompActSpeed,"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"VRF Heat Pump Indoor Unit Evaporating Temperature""",,OutputProcessor::Unit::C,VRF(NumCond).IUEvaporatingTemp,"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"VRF Heat Pump Outdoor Unit Condensing Temperature""",,OutputProcessor::Unit::C,VRF(NumCond).CondensingTemp,"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"VRF Heat Pump Indoor Unit Condensing Temperature""",,OutputProcessor::Unit::C,VRF(NumCond).IUCondensingTemp,"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"VRF Heat Pump Outdoor Unit Evaporating Temperature""",,OutputProcessor::Unit::C,VRF(NumCond).EvaporatingTemp,"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"VRF Heat Pump Cooling Capacity at Max Compressor Speed""",,OutputProcessor::Unit::W,VRF(NumCond).CoolingCapacity,"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"VRF Heat Pump Heating Capacity at Max Compressor Speed""",,OutputProcessor::Unit::W,VRF(NumCond).HeatingCapacity,"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"VRF Heat Pump Indoor Unit Piping Correction for Cooling""",,OutputProcessor::Unit::None,VRF(NumCond).PipingCorrectionCooling,"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"VRF Heat Pump Indoor Unit Piping Correction for Heating""",,OutputProcessor::Unit::None,VRF(NumCond).PipingCorrectionHeating,"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"VRF Heat Pump Outdoor Unit Evaporator Heat Extract Rate""",,OutputProcessor::Unit::W,VRF(NumCond).OUEvapHeatRate,"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"VRF Heat Pump Outdoor Unit Condenser Heat Release Rate""",,OutputProcessor::Unit::W,VRF(NumCond).OUCondHeatRate,"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"VRF Heat Pump Maximum Capacity Cooling Rate""",,OutputProcessor::Unit::W,MaxCoolingCapacity(NumCond),"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"VRF Heat Pump Maximum Capacity Heating Rate""",,OutputProcessor::Unit::W,MaxHeatingCapacity(NumCond),"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"VRF Heat Pump Defrost Electric Power""",,OutputProcessor::Unit::W,VRF(NumCond).DefrostPower,"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"VRF Heat Pump Defrost Electric Energy""",,OutputProcessor::Unit::J,VRF(NumCond).DefrostConsumption,"""System""","""Sum"""
HVACVariableRefrigerantFlow.cc,"VRF Heat Pump Defrost "" + cValidFuelTypes(VRF(NumCond).FuelType) + "" Rate""",,OutputProcessor::Unit::W,VRF(NumCond).DefrostPower,"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"VRF Heat Pump Defrost "" + cValidFuelTypes(VRF(NumCond).FuelType) + "" Energy""",,OutputProcessor::Unit::J,VRF(NumCond).DefrostConsumption,"""System""","""Sum"""
HVACVariableRefrigerantFlow.cc,"""VRF Heat Pump Part Load Ratio""",,OutputProcessor::Unit::None,VRF(NumCond).VRFCondPLR,"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"""VRF Heat Pump Runtime Fraction""",,OutputProcessor::Unit::None,VRF(NumCond).VRFCondRTF,"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"""VRF Heat Pump Cycling Ratio""",,OutputProcessor::Unit::None,VRF(NumCond).VRFCondCyclingRatio,"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"""VRF Heat Pump Operating Mode""",,OutputProcessor::Unit::None,VRF(NumCond).OperatingMode,"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"VRF Heat Pump Condenser Inlet Temperature""",,OutputProcessor::Unit::C,VRF(NumCond).CondenserInletTemp,"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"VRF Heat Pump Crankcase Heater Electric Power""",,OutputProcessor::Unit::W,VRF(NumCond).CrankCaseHeaterPower,"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"VRF Heat Pump Crankcase Heater Electric Energy""",,OutputProcessor::Unit::J,VRF(NumCond).CrankCaseHeaterElecConsumption,"""System""","""Sum"""
HVACVariableRefrigerantFlow.cc,"VRF Heat Pump Terminal Unit Cooling Load Rate""",,OutputProcessor::Unit::W,VRF(NumCond).TUCoolingLoad,"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"VRF Heat Pump Terminal Unit Heating Load Rate""",,OutputProcessor::Unit::W,VRF(NumCond).TUHeatingLoad,"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"VRF Heat Pump Heat Recovery Status Change Multiplier""",,OutputProcessor::Unit::None,VRF(NumCond).SUMultiplier,"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"VRF Heat Pump Simultaneous Cooling and Heating Efficiency""",,OutputProcessor::Unit::Btu_h_W,VRF(NumCond).SCHE,"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"VRF Heat Pump Evaporative Condenser Water Use Volume""",,OutputProcessor::Unit::m3,VRF(NumCond).EvapWaterConsumpRate,"""System""","""Sum"""
HVACVariableRefrigerantFlow.cc,"VRF Heat Pump Evaporative Condenser Pump Electric Power""",,OutputProcessor::Unit::W,VRF(NumCond).EvapCondPumpElecPower,"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"VRF Heat Pump Evaporative Condenser Pump Electric Energy""",,OutputProcessor::Unit::J,VRF(NumCond).EvapCondPumpElecConsumption,"""System""","""Sum"""
HVACVariableRefrigerantFlow.cc,"VRF Heat Pump Basin Heater Electric Power""",,OutputProcessor::Unit::W,VRF(NumCond).BasinHeaterPower,"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"VRF Heat Pump Basin Heater Electric Energy""",,OutputProcessor::Unit::J,VRF(NumCond).BasinHeaterConsumption,"""System""","""Sum"""
HVACVariableRefrigerantFlow.cc,"VRF Heat Pump Condenser Outlet Temperature""",,OutputProcessor::Unit::C,VRF(NumCond).CondenserSideOutletTemp,"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"VRF Heat Pump Condenser Mass Flow Rate""",,OutputProcessor::Unit::kg_s,VRF(NumCond).WaterCondenserMassFlow,"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"VRF Heat Pump Condenser Heat Transfer Rate""",,OutputProcessor::Unit::W,VRF(NumCond).QCondenser,"""System""","""Average"""
HVACVariableRefrigerantFlow.cc,"VRF Heat Pump Condenser Heat Transfer Energy""",,OutputProcessor::Unit::J,VRF(NumCond).QCondEnergy,"""System""","""Sum"""
HWBaseboardRadiator.cc,"Baseboard Total Heating Rate""",,OutputProcessor::Unit::W,HWBaseboard(BaseboardNum).TotPower,"""System""","""Average"""
HWBaseboardRadiator.cc,"Baseboard Convective Heating Rate""",,OutputProcessor::Unit::W,HWBaseboard(BaseboardNum).ConvPower,"""System""","""Average"""
HWBaseboardRadiator.cc,"Baseboard Radiant Heating Rate""",,OutputProcessor::Unit::W,HWBaseboard(BaseboardNum).RadPower,"""System""","""Average"""
HWBaseboardRadiator.cc,"Baseboard Total Heating Energy""",,OutputProcessor::Unit::J,HWBaseboard(BaseboardNum).TotEnergy,"""System""","""Sum"""
HWBaseboardRadiator.cc,"Baseboard Convective Heating Energy""",,OutputProcessor::Unit::J,HWBaseboard(BaseboardNum).ConvEnergy,"""System""","""Sum"""
HWBaseboardRadiator.cc,"Baseboard Radiant Heating Energy""",,OutputProcessor::Unit::J,HWBaseboard(BaseboardNum).RadEnergy,"""System""","""Sum"""
HWBaseboardRadiator.cc,"Baseboard Hot Water Energy""",,OutputProcessor::Unit::J,HWBaseboard(BaseboardNum).Energy,"""System""","""Sum"""
HWBaseboardRadiator.cc,"Baseboard Hot Water Mass Flow Rate""",,OutputProcessor::Unit::kg_s,HWBaseboard(BaseboardNum).WaterMassFlowRate,"""System""","""Average"""
HWBaseboardRadiator.cc,"Baseboard Air Mass Flow Rate""",,OutputProcessor::Unit::kg_s,HWBaseboard(BaseboardNum).AirMassFlowRate,"""System""","""Average"""
HWBaseboardRadiator.cc,"Baseboard Air Inlet Temperature""",,OutputProcessor::Unit::C,HWBaseboard(BaseboardNum).AirInletTemp,"""System""","""Average"""
HWBaseboardRadiator.cc,"Baseboard Air Outlet Temperature""",,OutputProcessor::Unit::C,HWBaseboard(BaseboardNum).AirOutletTemp,"""System""","""Average"""
HWBaseboardRadiator.cc,"Baseboard Water Inlet Temperature""",,OutputProcessor::Unit::C,HWBaseboard(BaseboardNum).WaterInletTemp,"""System""","""Average"""
HWBaseboardRadiator.cc,"Baseboard Water Outlet Temperature""",,OutputProcessor::Unit::C,HWBaseboard(BaseboardNum).WaterOutletTemp,"""System""","""Average"""
HeatBalFiniteDiffManager.cc,"CondFD Inner Solver Loop Iteration Count""",,OutputProcessor::Unit::None,SurfaceFD(SurfNum).GSloopCounter,"""Zone""","""Sum"""
HeatBalFiniteDiffManager.cc,"CondFD Surface Temperature Node "" + TrimSigDigits(Lay) + """"",,OutputProcessor::Unit::C,SurfaceFD(SurfNum).TDreport(Lay),"""Zone""","""State"""
HeatBalFiniteDiffManager.cc,"CondFD Surface Heat Flux Node "" + TrimSigDigits(Lay) + """"",,OutputProcessor::Unit::W_m2,SurfaceFD(SurfNum).QDreport(Lay),"""Zone""","""State"""
HeatBalFiniteDiffManager.cc,"CondFD Phase Change State "" + TrimSigDigits(Lay) + """"",,OutputProcessor::Unit::None,SurfaceFD(SurfNum).PhaseChangeState(Lay),"""Zone""","""State"""
HeatBalFiniteDiffManager.cc,"CondFD Phase Change Previous State "" + TrimSigDigits(Lay) + """"",,OutputProcessor::Unit::None,SurfaceFD(SurfNum).PhaseChangeStateOld(Lay),"""Zone""","""State"""
HeatBalFiniteDiffManager.cc,"CondFD Phase Change Node Temperature "" + TrimSigDigits(Lay) + """"",,OutputProcessor::Unit::C,SurfaceFD(SurfNum).TDT(Lay),"""Zone""","""State"""
HeatBalFiniteDiffManager.cc,"CondFD Surface Heat Capacitance Outer Half Node "" + TrimSigDigits(Lay) + """"",,OutputProcessor::Unit::W_m2K,SurfaceFD(SurfNum).CpDelXRhoS1(Lay),"""Zone""","""State"""
HeatBalFiniteDiffManager.cc,"CondFD Surface Heat Capacitance Inner Half Node "" + TrimSigDigits(Lay) + """"",,OutputProcessor::Unit::W_m2K,SurfaceFD(SurfNum).CpDelXRhoS2(Lay),"""Zone""","""State"""
HeatBalanceAirManager.cc,"""Zone Mean Air Temperature""",,OutputProcessor::Unit::C,ZnAirRpt(Loop).MeanAirTemp,"""Zone""","""Average"""
HeatBalanceAirManager.cc,"""Zone Operative Temperature""",,OutputProcessor::Unit::C,ZnAirRpt(Loop).OperativeTemp,"""Zone""","""Average"""
HeatBalanceAirManager.cc,"Zone Mean Air Dewpoint Temperature""",,OutputProcessor::Unit::C,ZnAirRpt(Loop).MeanAirDewPointTemp,"""Zone""","""Average"""
HeatBalanceAirManager.cc,"Zone Mean Air Humidity Ratio""",,OutputProcessor::Unit::kgWater_kgDryAir,ZnAirRpt(Loop).MeanAirHumRat,"""Zone""","""Average"""
HeatBalanceAirManager.cc,"Zone Air Heat Balance Internal Convective Heat Gain Rate""",,OutputProcessor::Unit::W,ZnAirRpt(Loop).SumIntGains,"""System""","""Average"""
HeatBalanceAirManager.cc,"Zone Air Heat Balance Surface Convection Rate""",,OutputProcessor::Unit::W,ZnAirRpt(Loop).SumHADTsurfs,"""System""","""Average"""
HeatBalanceAirManager.cc,"Zone Air Heat Balance Interzone Air Transfer Rate""",,OutputProcessor::Unit::W,ZnAirRpt(Loop).SumMCpDTzones,"""System""","""Average"""
HeatBalanceAirManager.cc,"Zone Air Heat Balance Outdoor Air Transfer Rate""",,OutputProcessor::Unit::W,ZnAirRpt(Loop).SumMCpDtInfil,"""System""","""Average"""
HeatBalanceAirManager.cc,"Zone Air Heat Balance System Air Transfer Rate""",,OutputProcessor::Unit::W,ZnAirRpt(Loop).SumMCpDTsystem,"""System""","""Average"""
HeatBalanceAirManager.cc,"Zone Air Heat Balance System Convective Heat Gain Rate""",,OutputProcessor::Unit::W,ZnAirRpt(Loop).SumNonAirSystem,"""System""","""Average"""
HeatBalanceAirManager.cc,"Zone Air Heat Balance Air Energy Storage Rate""",,OutputProcessor::Unit::W,ZnAirRpt(Loop).CzdTdt,"""System""","""Average"""
HeatBalanceAirManager.cc,"Zone Phase Change Material Melting Enthalpy""",,OutputProcessor::Unit::J_kg,ZnAirRpt(Loop).SumEnthalpyM,"""Zone""","""Average"""
HeatBalanceAirManager.cc,"Zone Phase Change Material Freezing Enthalpy""",,OutputProcessor::Unit::J_kg,ZnAirRpt(Loop).SumEnthalpyH,"""Zone""","""Average"""
HeatBalanceAirManager.cc,"""Zone Air Heat Balance Deviation Rate""",,OutputProcessor::Unit::W,ZnAirRpt(Loop).imBalance,"""System""","""Average"""
HeatBalanceAirManager.cc,"Zone Combined Outdoor Air Sensible Heat Loss Energy""",,OutputProcessor::Unit::J,ZnAirRpt(ZoneAirBalance(Loop).ZonePtr).OABalanceHeatLoss,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Combined Outdoor Air Sensible Heat Gain Energy""",,OutputProcessor::Unit::J,ZnAirRpt(ZoneAirBalance(Loop).ZonePtr).OABalanceHeatGain,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Combined Outdoor Air Latent Heat Loss Energy""",,OutputProcessor::Unit::J,ZnAirRpt(ZoneAirBalance(Loop).ZonePtr).OABalanceLatentLoss,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Combined Outdoor Air Latent Heat Gain Energy""",,OutputProcessor::Unit::J,ZnAirRpt(ZoneAirBalance(Loop).ZonePtr).OABalanceLatentGain,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Combined Outdoor Air Total Heat Loss Energy""",,OutputProcessor::Unit::J,ZnAirRpt(ZoneAirBalance(Loop).ZonePtr).OABalanceTotalLoss,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Combined Outdoor Air Total Heat Gain Energy""",,OutputProcessor::Unit::J,ZnAirRpt(ZoneAirBalance(Loop).ZonePtr).OABalanceTotalGain,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Combined Outdoor Air Current Density Volume Flow Rate""",,OutputProcessor::Unit::m3_s,ZnAirRpt(ZoneAirBalance(Loop).ZonePtr).OABalanceVdotCurDensity,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Combined Outdoor Air Standard Density Volume Flow Rate""",,OutputProcessor::Unit::m3_s,ZnAirRpt(ZoneAirBalance(Loop).ZonePtr).OABalanceVdotStdDensity,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Combined Outdoor Air Current Density Volume""",,OutputProcessor::Unit::m3,ZnAirRpt(ZoneAirBalance(Loop).ZonePtr).OABalanceVolumeCurDensity,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Combined Outdoor Air Standard Density Volume""",,OutputProcessor::Unit::m3,ZnAirRpt(ZoneAirBalance(Loop).ZonePtr).OABalanceVolumeStdDensity,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Combined Outdoor Air Mass""",,OutputProcessor::Unit::kg,ZnAirRpt(ZoneAirBalance(Loop).ZonePtr).OABalanceMass,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Combined Outdoor Air Mass Flow Rate""",,OutputProcessor::Unit::kg_s,ZnAirRpt(ZoneAirBalance(Loop).ZonePtr).OABalanceMdot,"""System""","""Average"""
HeatBalanceAirManager.cc,"Zone Combined Outdoor Air Changes per Hour""",,OutputProcessor::Unit::ach,ZnAirRpt(ZoneAirBalance(Loop).ZonePtr).OABalanceAirChangeRate,"""System""","""Average"""
HeatBalanceAirManager.cc,"Zone Combined Outdoor Air Fan Electric Energy""",,OutputProcessor::Unit::J,ZnAirRpt(ZoneAirBalance(Loop).ZonePtr).OABalanceFanElec,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Infiltration Sensible Heat Loss Energy""",,OutputProcessor::Unit::J,ZnAirRpt(Infiltration(Loop).ZonePtr).InfilHeatLoss,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Infiltration Sensible Heat Gain Energy""",,OutputProcessor::Unit::J,ZnAirRpt(Infiltration(Loop).ZonePtr).InfilHeatGain,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Infiltration Latent Heat Loss Energy""",,OutputProcessor::Unit::J,ZnAirRpt(Infiltration(Loop).ZonePtr).InfilLatentLoss,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Infiltration Latent Heat Gain Energy""",,OutputProcessor::Unit::J,ZnAirRpt(Infiltration(Loop).ZonePtr).InfilLatentGain,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Infiltration Total Heat Loss Energy""",,OutputProcessor::Unit::J,ZnAirRpt(Infiltration(Loop).ZonePtr).InfilTotalLoss,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Infiltration Total Heat Gain Energy""",,OutputProcessor::Unit::J,ZnAirRpt(Infiltration(Loop).ZonePtr).InfilTotalGain,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Infiltration Current Density Volume Flow Rate""",,OutputProcessor::Unit::m3_s,ZnAirRpt(Infiltration(Loop).ZonePtr).InfilVdotCurDensity,"""System""","""Average"""
HeatBalanceAirManager.cc,"Zone Infiltration Standard Density Volume Flow Rate""",,OutputProcessor::Unit::m3_s,ZnAirRpt(Infiltration(Loop).ZonePtr).InfilVdotStdDensity,"""System""","""Average"""
HeatBalanceAirManager.cc,"Zone Infiltration Current Density Volume""",,OutputProcessor::Unit::m3,ZnAirRpt(Infiltration(Loop).ZonePtr).InfilVolumeCurDensity,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Infiltration Standard Density Volume""",,OutputProcessor::Unit::m3,ZnAirRpt(Infiltration(Loop).ZonePtr).InfilVolumeStdDensity,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Infiltration Mass""",,OutputProcessor::Unit::kg,ZnAirRpt(Infiltration(Loop).ZonePtr).InfilMass,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Infiltration Mass Flow Rate""",,OutputProcessor::Unit::kg_s,ZnAirRpt(Infiltration(Loop).ZonePtr).InfilMdot,"""System""","""Average"""
HeatBalanceAirManager.cc,"Zone Infiltration Air Change Rate""",,OutputProcessor::Unit::ach,ZnAirRpt(Infiltration(Loop).ZonePtr).InfilAirChangeRate,"""System""","""Average"""
HeatBalanceAirManager.cc,"Zone Ventilation Sensible Heat Loss Energy""",,OutputProcessor::Unit::J,ZnAirRpt(Ventilation(Loop).ZonePtr).VentilHeatLoss,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Ventilation Sensible Heat Gain Energy""",,OutputProcessor::Unit::J,ZnAirRpt(Ventilation(Loop).ZonePtr).VentilHeatGain,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Ventilation Latent Heat Loss Energy""",,OutputProcessor::Unit::J,ZnAirRpt(Ventilation(Loop).ZonePtr).VentilLatentLoss,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Ventilation Latent Heat Gain Energy""",,OutputProcessor::Unit::J,ZnAirRpt(Ventilation(Loop).ZonePtr).VentilLatentGain,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Ventilation Total Heat Loss Energy""",,OutputProcessor::Unit::J,ZnAirRpt(Ventilation(Loop).ZonePtr).VentilTotalLoss,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Ventilation Total Heat Gain Energy""",,OutputProcessor::Unit::J,ZnAirRpt(Ventilation(Loop).ZonePtr).VentilTotalGain,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Ventilation Current Density Volume Flow Rate""",,OutputProcessor::Unit::m3_s,ZnAirRpt(Ventilation(Loop).ZonePtr).VentilVdotCurDensity,"""System""","""Average"""
HeatBalanceAirManager.cc,"Zone Ventilation Standard Density Volume Flow Rate""",,OutputProcessor::Unit::m3_s,ZnAirRpt(Ventilation(Loop).ZonePtr).VentilVdotStdDensity,"""System""","""Average"""
HeatBalanceAirManager.cc,"Zone Ventilation Current Density Volume""",,OutputProcessor::Unit::m3,ZnAirRpt(Ventilation(Loop).ZonePtr).VentilVolumeCurDensity,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Ventilation Standard Density Volume""",,OutputProcessor::Unit::m3,ZnAirRpt(Ventilation(Loop).ZonePtr).VentilVolumeStdDensity,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Ventilation Mass""",,OutputProcessor::Unit::kg,ZnAirRpt(Ventilation(Loop).ZonePtr).VentilMass,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Ventilation Mass Flow Rate""",,OutputProcessor::Unit::kg_s,ZnAirRpt(Ventilation(Loop).ZonePtr).VentilMdot,"""System""","""Average"""
HeatBalanceAirManager.cc,"Zone Ventilation Air Change Rate""",,OutputProcessor::Unit::ach,ZnAirRpt(Ventilation(Loop).ZonePtr).VentilAirChangeRate,"""System""","""Average"""
HeatBalanceAirManager.cc,"Zone Ventilation Fan Electric Energy""",,OutputProcessor::Unit::J,ZnAirRpt(Ventilation(Loop).ZonePtr).VentilFanElec,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Ventilation Air Inlet Temperature""",,OutputProcessor::Unit::C,ZnAirRpt(Ventilation(Loop).ZonePtr).VentilAirTemp,"""System""","""Average"""
HeatBalanceAirManager.cc,"Zone Ventilation Sensible Heat Loss Energy""",,OutputProcessor::Unit::J,ZnAirRpt(Ventilation(VentiCount).ZonePtr).VentilHeatLoss,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Ventilation Sensible Heat Gain Energy""",,OutputProcessor::Unit::J,ZnAirRpt(Ventilation(VentiCount).ZonePtr).VentilHeatGain,"""System""","""Sum"""
